shortcode,owner,comment,likes,text,location,post_likes,taken_at_timestamp
CCNfvLQhooO,indigoo_t,go baddie ❤️ without the bad 🐿💕💘🌸🌻🌸🌷,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,indigoo_t,yourself kill 😭😭😖😖😖!!! now read it backwards 😜😜😜🌸🌸💯✨✨🌸🌷🌸🌷💐🐿🐿,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,chris_james5248,I like how people think he cares about the death threats that people put in his comments😂 trump 2020,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,ravneetxaur,Land🏰🌎but make it ✨🧚‍♂️stolen🥵🤩✨,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,rivera_rise,🇺🇸❤️,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,glo_98,Extend unemployment,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,glo_98,Extend it America is pooor,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,barbarka_z,I wish to see those Mountains famous heads known only from the picture.,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCNfvLQhooO,kennedyrobinson592,Absolutely Amazing,0, ,Mount Rushmore,1041296,2020-07-04 07:55:42
CCSUbMfh3jD,extrmllyslntincrdbllyhppy,"You are just watching outside all day in youroffice, right? @realdonaldtrump",0, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,itsyobooduh,Die 😘,0, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,musikmicke,But... I can see it 🤔,1, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,whatgrindsmeup,Didn't like you before...but after opening my eyes...I think you are about to shake the system in a major way...How come all pedophiles and child traffickers are hating you...do what you gotta do man..we are behind you in that regards.,1, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,stefanoskipzs,TR3 B 👏👏👏👏👏👏👏👏👏,0, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,stefanoskipzs,TRUMP 2020,0, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,funkagrainy,It means nothing to u u redrum me,0, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,sadeghdada.66,ترامپ قمار باز دیگه از این اسباب بازیها نمیفرستی بالای سرمون حوصلمون سر رفت گفتیم بزنیم ناوتونو بترکونیم حال کنیم 😂😂😂😂😂,0, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,bobo.1955,What is that top left hand corner. 👀👁👀👁,0, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,beli.ndajoy,🇺🇸🇺🇸🇺🇸🇺🇸❤️❤️,0, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,robi_fiorentini,.,0, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,sabora_1998,"America is on the verge of extinction👊👊
Trump, wait for the whole of America to catch fire✌
Qassem Soleimani's forces are coming you✌✌🇮🇷🇮🇷🇮🇷
You are a terrorist",0, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,sabora_1998,"America is on the verge of extinction👊👊
Trump, wait for the whole of America to catch fire✌
Qassem Soleimani's forces are coming you✌✌🇮🇷🇮🇷🇮🇷
You are a terrorist",0, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,sabora_1998,"America is on the verge of extinction👊👊
Trump, wait for the whole of America to catch fire✌
Qassem Soleimani's forces are coming you✌✌🇮🇷🇮🇷🇮🇷
You are a terrorist",0, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,macias390,What is that flying in the sky😮,0, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,colindeata_matei,Aliens?,0, ,The White House,565334,2020-07-06 04:53:04
CCSUbMfh3jD,ben_jamin_87_,New technology's - Nesara??,0, ,The White House,565334,2020-07-06 04:53:04
CCSUTW2h5P6,ahmad.akar7,من یک ایرانیم رگو ریشم غیرت داره رو کشورش با مولا علیش بده ترجمه کنن برات جارو سیخی 🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷👍💪🏿💪🏿💪🏿💪🏿💪🏿💪🏿💪🏿💪🏿,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,r.soltani.77,❤️❤️💙💙,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,macias390,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,_.shiva._87,سلام ترامپ جوووووون😂helo teramp joooooon😂,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,lolaellithorpe_,you can’t be the land of the free when you keep kids in cages,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,preettypam,"❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ I love you Trump, God be with you.",0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,aviateur_haitien,🙏🙏🙏🇺🇸@roodnerlepilote,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,aviateur_haitien,🙏🙏🇺🇸🇺🇸@roodnerlepilote,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,aviateur_haitien,🇺🇸🇺🇸🙏🙏@roodnerlepilote,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,aviateur_haitien,@roodnerlepilote 🇺🇸🇺🇸,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,aviateur_haitien,@🇨🇦🇨🇦@roodnerlepilote,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,aviateur_haitien,🙏🙏🙏🙏@roodnerlepilote 🇺🇸🇺🇸🇺🇸,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,aviateur_haitien,@roodnerlepilote 🇺🇸🇺🇸😭,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,sabora_1998,#قاسم_سلیمانی,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,sabora_1998,#سپاه_پاسداران,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,sabora_1998,"America is on the verge of extinction👊👊
Trump, wait for the whole of America to catch fire✌
Qassem Soleimani's forces are coming you✌✌🇮🇷🇮🇷🇮🇷
You are a terrorist",0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,sabora_1998,#سپاه_قدس,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,cynthiaevandyke,👍,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,drew.taylor.712,I love money but they don't🤷,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,tun_2829,🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,0, ,The White House,564153,2020-07-06 04:52:00
CCSUTW2h5P6,tun_2829,🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,0, ,The White House,564153,2020-07-06 04:52:00
CCSUi0dhEDl,nima.golmohamadi8282,راه داره @ramtin_rv_ اینو با موشک بزنید,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,ravneetxaur,I hope✨✨you fell out🔮🍑out of that plane too ✨🙈🧚‍♂️🙈,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,dennismike52,🙌❤️,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,txjwlr,❤️,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,ahmad.akar7,🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷❤️👍,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,sabora_1998,"America is on the verge of extinction👊👊
Trump, wait for the whole of America to catch fire✌
Qassem Soleimani's forces are coming you✌✌🇮🇷🇮🇷🇮🇷
You are a terrorist",0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,ql_king,哈哈哈哈,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,flimho,Your son is better then you we will save him,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,archturusknight,Crash and burn,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,reconmarine67,Awesome,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,jjang6425,★INDICT & ARREST Moon Jae-in for SMUGGLING the ChinaVirus into the US & ENDANGERING the national security of US & ROK!,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,tygo.exe,Man airforce 1 is beautifull,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,cullen_vera,All lives matter✨🧚🧚🏿✨🧚💖except for yours💖💖💖✨✨🤗,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,themarksboy,MAGA,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,cynthiaevandyke,👍,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,hagas_2020,I love you Mr President! Continue making america better again!,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,hagas_2020,Don’t worry bout the trolls mr president! The democraps hire them to post crap on social media full time and they can since none of them work or want to work!,0, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,hagas_2020,Like my comment if you love our president and will vote for him in november!,1, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,emilywthxoxo,She💞said🧚🏻‍♀️ do🌸 you🤷🏻‍♀️love💋me?✨I🥰tell💄 her✨🧚🏻‍♀️ only👄partly🌷 I 👁only😘 love 🍑my🌸 bed 💋 and❤️my✨momma 🧚🏻‍♀️🌸I’m🖤 ✨SORRY✨,1, ,The White House,650051,2020-07-06 04:54:06
CCSUi0dhEDl,bushelsofgoodness,❤️,0, ,The White House,650051,2020-07-06 04:54:06
CCZF_jdhILM,jgor4sure,No such thing as a Silent Majority. It died with that other RepubliCONVICT Richard Nixon who was incredibly repugnant. You’re merely FECKLESS like your daughter. #BYEDON2020,0, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,cullen_vera,I hope 🧚🧚🧚🔅✨✨✨you🌟🌝lose✨🧚🌟🌟🧚✨🌟✨✨✨❤️✨✨✨❤️🤗✨✨🌟🌝,0, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,cullen_vera,No❤️,0, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,cullen_vera,Please😫 stop ✨✨✨doing 🧚🧚🏿what🌟❤️you🌝🤗are✨🌟🧚doing❤️❤️❤️❤️❤️,0, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,cullen_vera,💖💖no!,0, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,cullen_vera,I don’t like you❤️,0, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,cullen_vera,🏳️‍🌈all lives matter✨💖✨except yours✨🧚🧚🏿🧚💖✨,0, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,strt.dem_gsxr,💯💯💯💯💯,1, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,cynthiaevandyke,Thanks 😃🙏,1, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,cobylocz,I’m a Californian big Trump supporter...They won’t silence nor Sensor me...plus I get a little kick out of triggering the ❄️ which I get to do on a daily basis...there’s hardly any of us left on the West 🤷🏼‍♂️ 🇺🇸 @realdonaldtrump,1, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,cobylocz,Best Commander in Chief ever 🇺🇸,1, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,delladaciana,Right on point,1, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,sylver_rosez,God bless Donald Trump.,1, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,jennib39,#wwg1wga,0, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,mitch13barry,@sammy_olmstead @jmtrey5,0, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,derickwillie_,Best president in the world 🔥,1, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,i_am_whosoever,Please stop the destruction of nations major cities. The silent majority is the backbone of the USA and while we keep our civility we are asking for you to show our strength.,1, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,raising2wildboys,It’s so sad we feel like we have to be closet conservatives.,0, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,jaydn_stevens,Amen 🙌🏽,0, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,____mummamilkbottle____,The man is a legend .... time will show you why.,0, , ,788429,2020-07-08 20:01:38
CCZF_jdhILM,parabellumgeneticskc,You got this 💪,0, , ,788429,2020-07-08 20:01:38
CCSUP6nhyVg,marilenes.forbeck,I Love Trump.  Daqui do 🇧🇷,1, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,ravneetxaur,May the dinosaurs 🦖 come back✨🤩and your become🙈🧐their first meal😆😆😆,1, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,sandraperez5147,"George Floyd didn’t change the world liberal trying to change the world , when all of you been like Venezuela begging for food let see what happen who vote for liberals deserved everything g come to this country ungrateful people",0, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,beatricebeatrice310,✊💖💖💖💖💖💖💖💖,0, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,townie123456,Does she taste Ivanka when she goes down on you?,1, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,misselizabethhoward,"Beautiful couple, and a beautiful picture :)",0, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,vivenne1st,May The Good Lord Bless your relationship for evermore,0, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,destiny_lakin2,🙌🔥,0, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,33cline,Trump 2020🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,0, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,amirshahmohmdi,🔥,0, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,mingrichitang2,99,0, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,patti_k1982,You two Rock! Trump 2020,0, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,britneymuttbellydemi,🤮🤮🤮🤮🤮,0, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,lolaellithorpe_,you smell,0, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,d_zwo3000,❤️🇺🇸,0, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,cherylp786,🙌,1, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,tiam.68,ترامپ خوشم اویت ناوم امید له شاری سقز استان کردستان ایران,0, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,luckylandonion,😊🔥❤️,0, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,aag_jav,❤️❤️❤️❤️❤️❤️❤️❤️,0, ,The White House,929801,2020-07-06 04:51:31
CCSUP6nhyVg,aag_jav,❤️❤️❤️,0, ,The White House,929801,2020-07-06 04:51:31
